,0,1,2,3,4,5,6,7,8,9
0,1.8341915060657203,-0.0057200081363365015,-1.56355956918936,0.09910693583156423,-0.8141941409652041,-1.6820662351496736,-1.1337942178313578,-0.3286897522207864,-0.5724204327212228,-0.44360412723865283
1,0.6134666267342599,2.192800043970959,-0.07862065669483609,-0.13844956448341633,0.5860962078864809,0.2250876855017386,-0.805963427308386,-0.6087292372572933,1.257877664448155,-0.5533963792046127
2,-0.7290156780172752,-1.7849293699902777,1.7356933428427035,-0.020069162186997967,0.07923376039101036,0.33721738805556195,-0.17767348915322692,-0.37161325495736025,-0.16830259795735403,-0.41943825012421704
3,0.875795404205351,2.0325536823208843,1.9765778604954811,-0.4146653260211367,1.3739706173947182,-1.7076668738153413,0.43941197656122466,0.5997045393547077,0.3627930388032904,0.18907191700060189
4,2.195649193767549,-0.6118778114531318,0.1872804888503593,0.07874234149249792,-0.3251764669733757,0.16110488437587214,-0.05293184394389657,0.4541977029475432,-0.18399675987148995,-0.028466654496973644
5,-0.36943550790666324,1.6099942048078402,0.2617094968715865,3.572454044401997,-0.9105204383971953,-0.11605825669134831,0.21609242714057733,-1.4361849922335959,-0.30068492586476614,-0.4677498404981662
6,-1.9281696241746618,-0.6366911727962021,0.1577042409462717,-0.8434656218741926,-0.2239349409648143,-0.4662064714163367,-0.9229745595089974,-0.4982463752277409,-0.13272931143610098,-0.7737848697972579
7,-0.2506661289594466,-0.9124013483222058,-1.3282350697835879,-0.6120853770136977,-0.01826028474120536,-1.0782117037554866,1.0980606447461072,-0.5635589959033941,-0.0748039543949733,1.0220797063816545
8,2.0441385846642888,0.20848144015727638,0.7965234015424651,0.845776325793125,0.5971315944320649,-1.2836122026342558,0.13171585539684919,-0.3861134414749716,-0.0895336866042327,-0.6996000309398487
9,-1.1680280547271082,0.5396534961100548,0.12015602674329877,-0.9712712333309255,-0.7648148196753757,-0.5624048360211267,0.05349971564160651,0.1677122875003615,-0.4305676282970991,0.34219880823237275
10,-0.13020474447141553,0.32484109729928423,-0.06437743303442227,-0.10718110641843227,-0.9133728222854318,1.447433391797405,-0.32190305996808,-0.03178091754989508,0.3635300972284744,-0.40218273875036253
11,2.481044989566303,0.06867308243928656,1.0300179564061784,1.035686772284617,0.4483118304231301,-1.2583852124752601,0.5291113102371728,-0.32273256131583533,0.19030743122749122,-0.6518438326290119
12,-1.0134508554461397,-1.8929477294400925,1.590351586168081,-0.16386372573626157,0.25543354173478117,0.4260731227647498,-0.09742321757180161,-0.24003855376388752,-0.07215783960991559,-0.2782724892562611
13,2.82130915936792,0.12283108776598059,-0.09616520912183443,0.6838292581520033,-0.8086870258431633,1.3170373041807377,0.03754138265574875,0.14142868448618615,0.1461018889188086,0.4888430213250538
14,0.6549051562745173,-0.4607887320169604,0.008340993261131838,-0.25316029441723464,-0.43238034727593644,-1.8882764928047482,0.338112006741849,0.24526606298757145,-0.14101791205656275,-0.011836384768391602
15,0.02496013820419962,0.15896441060264596,-0.08678380192013908,-0.0469096276128118,-0.8102906529049311,1.571381196989395,-0.2885378110189335,0.10208647753863893,0.4201144441921185,-0.44973412594623496
16,-1.801653255032979,0.060147882897212686,-0.9870456545308246,-0.49508841784555546,0.8709498969054021,0.06674602924120684,2.7070383503097415,-0.14197791569294996,0.3467550023221695,-0.636792147470999
17,2.1084729202314105,0.7037827935177169,0.13599314863760847,0.22937014884667936,-0.47585850386238016,0.8418597741473455,0.23116166625583762,-0.8516252195023291,0.028627044406789374,0.24363779373183092
18,-1.5811987507529444,-0.4347450468796128,-1.868607413745419,0.9492965154390155,1.3150457063027448,0.5387416355824054,-0.07471924837710943,1.1802836716968546,-0.10690186591487459,-0.6531972036355708
19,1.4804058888450038,0.26512323668464544,-0.8825289909118338,-1.3701352519287147,2.2617653625925405,-1.4773080277308983,-0.4176910108174328,-1.2409494265520777,-1.0453122758328606,0.4392327803002907
20,-2.8902764471313946,2.4519003355315747,0.11552164800042299,-0.08881666302588881,-0.2256889972373945,1.0533683990179807,-0.14570800809273196,1.211634346187718,-0.5764030903176797,-0.3557501616399244
