,0,1,2,3,4,5,6,7,8,9
0,2.7736450833017905,3.041644009707007,2.1426374348892807,3.3760469903737818,-2.9423055812121355,0.2667080955389042,0.7870104847536843,-0.036537869226467734,-0.9093223475529933,1.1665053933299876
1,0.5631426668066086,2.6863830606040358,2.0770198402459927,2.4082676693265785,-4.5600043697913595,1.712271521835247,1.5000559406198652,-1.3925885090043844,-0.35058686333293143,-1.3613411022633688
2,1.3512644236525866,3.287016479611103,2.410267641057131,1.5253964186920557,-3.246890411453192,1.9205541690602912,2.3210822500997956,-1.2874365020782577,0.4223516478456607,-0.7308138722513944
3,2.3364265989751036,3.6242765568713002,2.3900134726967965,2.193351344037109,-2.593194996791655,0.27284722277760864,-1.1066492666011805,-1.5801374300620492,0.0007576027135818425,0.42805244942930454
4,2.699288768304148,2.831765449468379,1.3510705682727568,2.8286008475730546,-1.7875853871188487,-1.403702324000875,-0.8140077511843591,-1.5357037145210775,-2.4391592846605756,-0.3803270154781158
5,2.2189645633175252,2.7580852590300555,0.7728458389988424,3.0521172389335716,-2.1273169873070206,-1.1801178635299356,-0.2723220896994607,-1.6622631781074098,-2.3164229545616046,-0.3547961260149596
6,1.980965089593422,4.437221983920207,1.6013052610853982,2.322854196815209,-3.1824942295491496,1.802605369026106,-0.7368133587988807,-3.5282602054763186,-1.6089707800983242,0.46165069196222147
7,0.5221971834544856,2.9789525859760806,1.7207930168262213,1.2224724549206551,-4.272136802914368,2.027782015394021,-0.9509041144231096,-2.4342640198316152,0.14797184096566846,0.0416655374460807
8,0.6759539257479725,2.785871654501033,0.19397985126016043,0.5064265769646374,-3.445191520271835,2.628369947592976,0.07065770019323603,-3.097770448736861,-1.8871762151159721,0.5770730580727441
9,2.3392646866950004,1.9430257010324863,1.3859807691229902,4.898421157879243,-3.769456053094729,2.1755701737441764,0.8306965713759342,-3.0452383094093882,-1.562255957373007,0.6457705084499862
10,2.388968816668502,1.9228288676591117,0.2663823139477102,3.2376246167729272,-2.215534316167827,1.1925934172509125,-0.9826671971232104,-2.907259682981166,-2.0041941411710997,-0.9660878254448125
11,1.430492845920259,5.597009984349588,3.524264099610719,2.2873256638324717,-2.2932269545559762,0.4535538090339332,-0.13215891352855447,-2.1435575637322883,-1.5589660161886694,0.9155307358636273
12,-1.0336963137608806,4.045646570804827,1.4376701385512203,-0.775792499304374,-4.201171782854926,3.342588089294232,0.5527565624386382,-3.693459249313003,-0.8253987977045802,0.5809986484160136
13,2.142877243435218,4.420577916180947,1.78433689233295,2.0321969467173373,-1.7833691151646216,-0.11959313385429399,0.831908892134754,-0.647561540587202,-1.8503971187882404,0.3940071670911523
14,0.9276750133792931,4.005221273621863,1.7193539098815713,1.57614068184655,-4.309066257324096,2.5779632055988797,1.908182134800148,-1.6246122348951462,-0.5055350484961806,-0.38004382535921055
15,0.4318729112892108,2.7670280985823132,1.9702410196669615,1.936954714196273,-1.6380543727336798,0.02437759485384225,-0.633751472147688,-2.4671939810718446,-1.1149745337782888,0.6777486496251047
16,1.0578990406571047,3.8713571408688905,2.405159935710513,1.7388835940005503,-4.076165164112537,1.4464652897454566,1.574651659570587,-0.5829726935280508,-0.6852213208854181,-0.16711650567330993
17,0.6723214097893361,2.155564548436417,2.47724931053635,2.723006220786685,-4.589306557548841,2.1676768138180025,1.5736341314440656,-1.5410930025765985,-0.27575696153863083,0.03871957774413781
18,1.0485650025150517,5.65366899913585,2.522296083999342,1.0953162031673065,-0.8744524216740022,-0.09325623588880338,-1.5744358772924825,-2.9198290813467893,-1.3592192131789282,1.3960490189109558
19,1.8637799859921051,3.8739982694389226,1.6729820473443513,2.8799560569718485,-1.7873455992210008,2.225554354716598,-0.9772285673055137,-2.863345895544556,0.11995769933488343,1.0210450753550266
20,1.7479393737396256,3.117365859716025,3.1355278418885506,0.7912547048794729,-2.188656642885086,0.6484903810379925,-0.5499059614845259,-2.2489144540669765,0.9660772345732792,-0.19375505452413588
